Country Name,Year,Mortality rate under-5,GDP per capita,Population density (people per sq. km of land area),Income classification,log_gdp_per_capita,log_population_density,log_mortality_rate_under_5,log_reflected_secondary_education,log_reflected_dpt3_immunization,logit_water_services,sqrt_health_expenditure,boxcox_mortality,Income_High
Kuwait,2000,12.7,60585.3027103186,109.691863075196,High,1.0651653578742168,0.23334791507165106,2.617395832834079,-0.19332708976500518,-0.9162149444659131,2.6260240363465224,-2.1237212910641694,0.2199927721806655,True
Kuwait,2001,12.5,59099.6653440899,112.689169472503,High,1.042575642297253,0.25673698886335705,2.6026896854443837,-0.3490715237143044,-1.3659232098425411,2.6260240363465224,-1.51979788126292,0.20522076543608775,True
Kuwait,2002,12.3,59348.6173050157,115.59898989899,High,1.0464003882839636,0.2788607971252711,2.5877640352277083,-0.29826782747586184,-1.3659232098425411,2.6260240363465224,-1.5552729566959538,0.1901255746298703,True
Kuwait,2003,12.1,67984.3145416049,118.399607182941,High,1.1700063777575813,0.29963894934539403,2.5726122302071057,-0.24817399280806357,-1.3659232098425411,2.6260240363465224,-1.7683847786605478,0.17469449058684947,True
Kuwait,2004,11.9,73298.0622200601,121.061728395062,High,1.2384817176432414,0.3189426252177263,2.5572273113676265,-0.34049280213209077,-0.9162149444659131,2.6260240363465224,-2.021736836427821,0.1589140795953169,True
Kuwait,2005,11.7,78193.9012534167,125.521212121212,High,1.2973126282092118,0.35035509258869807,2.5416019934645457,-0.5952501952731456,-1.3659232098425411,2.6260240363465224,-2.255326908082489,0.14277012896794378,True
Kuwait,2006,11.6,79521.3484751938,132.701066217733,High,1.3126295265920807,0.39867472016824085,2.533696813957432,-0.2720880607149573,-1.3659232098425411,2.6260240363465224,-2.3945625185019894,0.13455715728493362,True
Kuwait,2007,11.4,79474.7611759618,140.734399551066,High,1.3120963168278383,0.44975359350349076,2.517696472610991,0.007794632458831636,-1.3659232098425411,2.6260240363465224,-2.3172469845303274,0.11783939648277311,True
Kuwait,2008,11.2,77036.5084233618,148.789057239057,High,1.2837442186477648,0.4981403291458306,2.501435951739211,-0.20324997827836175,-1.3659232098425411,2.6260240363465224,-2.319224484379135,0.10071875139535331,True
Kuwait,2009,11.0,67896.2680805032,156.873400673401,High,1.1688272233435315,0.5441567065260645,2.4849066497880004,-0.11998651341520583,-1.3659232098425411,2.6260240363465224,-1.801195475805215,0.08317777507101651,True
Kuwait,2010,10.7,62956.2153213671,165.172390572391,High,1.1000931726035679,0.5890060428787548,2.4595888418037104,-0.07550643622955856,-0.9162149444659131,2.6260240363465224,-1.8180729180846462,0.056037304445728145,True
Kuwait,2011,10.3,64844.5018948601,175.803254769921,High,1.1269826233355047,0.6432918902322505,2.424802725718295,0.1653820325495978,-1.3659232098425411,2.6260240363465224,-2.0374623108677667,0.0181955471252404,True
Kuwait,2012,9.9,64908.262745514,187.267620650954,High,1.1278768617685193,0.6982912791803947,2.388762789235098,-0.4820678699118039,-0.9162149444659131,2.6260240363465224,-2.0374104447773687,-0.02170303158268375,True
Kuwait,2013,9.6,62458.8089103273,196.848709315376,High,1.0928757909444489,0.7417451072850308,2.3608540011180215,-0.30973640093310395,-1.3659232098425411,2.6260240363465224,-1.9373244203433053,-0.05309911202305505,True
Kuwait,2014,9.3,60065.6544379887,205.716947250281,High,1.0573275121562868,0.7801299787157713,2.33214389523559,-0.3058310515725879,-0.14743358699049106,2.6260240363465224,-1.6756778057176431,-0.08586450124394175,True
Kuwait,2015,9.1,57763.5174384765,215.183726150393,High,1.0217685772314706,0.8193293054027804,2.312535423847214,-0.2548126391530878,-1.3659232098425411,2.6260240363465224,-0.98220696777967,-0.10852191585153141,True
Kuwait,2016,9.0,56936.620843298,224.696745230079,High,1.0086493056836514,0.8570277003137569,2.302585092994046,-0.2548126391530878,-1.3659232098425411,2.6260240363465224,-0.7371994431982701,-0.12010772961402391,True
Kuwait,2017,8.9,52285.5871201723,233.1544332211,High,0.9311110912407339,0.8892328650695469,2.2925347571405443,-0.2548126391530878,-1.3659232098425411,2.6260240363465224,-0.7732054775083823,-0.13187109264497565,True
Kuwait,2018,8.9,51623.8079091411,242.621492704826,High,0.9195212276431515,0.923929701879345,2.2925347571405443,-0.2548126391530878,0.4191318229052863,2.6260240363465224,-0.5308561123091435,-0.13187109264497565,True
Kuwait,2019,8.9,51380.6455015764,249.288215488215,High,0.9152253162492944,0.9475634935527171,2.2925347571405443,-0.2548126391530878,0.30227467838613725,2.6260240363465224,-0.49831475710826423,-0.13187109264497565,True
Kuwait,2020,8.9,49372.572947425,246.928563411897,High,0.8789516149961366,0.9392711924779368,2.2925347571405443,-0.2548126391530878,0.1716395051083029,2.6260240363465224,-0.09093903336933899,-0.13187109264497565,True
Kuwait,2021,8.9,50651.9575764025,244.717452300786,High,0.9022288888460893,0.9314289543178018,2.2925347571405443,-0.2548126391530878,0.023537560576789393,2.6260240363465224,-0.3948316203149207,-0.13187109264497565,True
Lao PDR,2000,107.5,2899.01961879748,23.5321143847487,Low,-1.7003330844773543,-1.0856933361177277,4.686750172980514,2.0040100479447527,2.2041868556531132,-1.8804924359623372,-0.9528978257611599,1.661218676791847,False
Lao PDR,2001,103.4,3015.63258480614,23.9232322357019,Low,-1.6644615832095184,-1.0718466567981098,4.648229675448539,1.9221490202677352,2.181779688471542,-1.7579209544869505,-0.9455342384355181,1.6419469381645124,False
Lao PDR,2002,99.1,3143.22327579556,24.3106109185442,Low,-1.6267684229911379,-1.0583449051950666,4.6061696863211745,1.8413766949925152,2.1589104854357757,-1.6558274817029517,-1.2435039303500386,1.620684458628674,False
Lao PDR,2003,94.9,3282.9853971272,24.6878032928943,Low,-1.5871961977895357,-1.0453953055046072,4.563305981889393,1.7556101815560126,2.2476872174013587,-1.5699584884225843,-0.8549770373313585,1.5987747884722168,False
Lao PDR,2004,90.8,3441.16999706515,25.0503726169844,Low,-1.5443906657945339,-1.0331257382587682,4.519612297626445,1.6821183525065928,2.3298816330030565,-1.5503418957933155,-1.326321741552506,1.5761853963382357,False
Lao PDR,2005,86.8,3630.55878769378,25.4312088388215,Low,-1.4956566525042387,-1.0204205486793105,4.475061500641071,1.6330735806128198,2.2476872174013587,-1.5325111370732918,-1.4366799948856686,1.5528816315723815,False
Lao PDR,2006,82.7,3881.53736632657,25.8370883882149,Low,-1.434850993835625,-1.007079838420886,4.4272389774954295,1.5141592529522807,2.062404683502259,-1.5174114973866055,-1.6662788923702883,1.527554850177106,False
Lao PDR,2007,78.8,4112.25301659759,26.2401906412478,Low,-1.3823268796904824,-0.9940286328558137,4.379523504455763,1.4480918167221597,2.226150287260869,-1.5027582949324036,-1.552182186595026,1.5019556667757243,False
Lao PDR,2008,75.0,4367.162880257,26.6419800693241,Low,-1.327616263328764,-0.9812107240921214,4.330733340286331,1.337841855485489,1.9566945378561302,-1.4885062387638386,-1.7642505138854927,1.475431731689605,False
Lao PDR,2009,71.4,4625.07173324518,27.0435095320624,Low,-1.2754194942449806,-0.9685859070163637,4.282206299391671,1.2458938820940733,1.776442021884241,-1.4746490997354251,-1.3679326038455932,1.4486929894717928,False
Lao PDR,2010,68.0,4946.10563678173,27.4445147313691,Low,-1.2143702656313353,-0.9561567090279558,4.23410650459726,1.1538411207235453,1.5207643012381873,-1.461152145345631,-1.6782943699502402,1.421828653624014,False
Lao PDR,2011,64.7,5266.87866924206,27.8448440207972,Low,-1.157205889577405,-0.9439220275992122,4.185098925490565,1.0294010228895787,1.435405498177691,-1.4479932576117804,-2.3043760928230115,1.394078271026126,False
Lao PDR,2012,61.5,5608.96956337059,28.2451386481802,Low,-1.099957369927997,-0.9318570205345771,4.135166556742356,0.8824929476928262,1.3901291279603534,-1.4351478208958346,-2.211053391536903,1.3654005427260953,False
Lao PDR,2013,58.6,5974.47368943414,28.6455155979203,Low,-1.0425263821365598,-0.9199536056520482,4.087655574071304,0.7561521356922222,1.071056035861559,-1.4226150946713356,-1.993861731704148,1.3377253034349106,False
Lao PDR,2014,55.8,6341.2122967032,29.0432062391681,Low,-0.988328990300189,-0.9082881499089847,4.039536325727106,0.5821487391159667,1.071056035861559,-1.410364442247627,-2.060273254804946,1.3092997607513275,False
Lao PDR,2015,53.2,6703.74124348885,29.4698656845754,Low,-0.9377502638034809,-0.8959434211227467,3.9926809084456005,0.4940843788237383,1.1310229129243907,-1.3983843828568379,-1.9591835149544972,1.2812278879349004,False
Lao PDR,2016,50.9,7063.25545347926,29.934150779896,Low,-0.8902238553385768,-0.8827049317535877,3.949318790171843,0.4753693345364819,1.1310229129243907,-1.3866562983457662,-2.0192203939140447,1.2548946730062287,False
Lao PDR,2017,48.8,7432.4596330485,30.4079159445407,Low,-0.8438702554372336,-0.8693993924752481,3.9080149840306073,0.4578715819948214,1.342925533883723,-1.3751786357414768,-1.913121300073209,1.2294870062705194,False
Lao PDR,2018,46.8,7775.08574451883,30.8840771230503,Low,-0.802868711355362,-0.856227274908996,3.86702563949741,0.4123382367295061,1.4789058599259364,-1.3639384055582195,-2.0950047724109173,1.2039524120865124,False
Lao PDR,2019,45.1,8075.27502377003,31.3589081455806,Low,-0.7684039196172601,-0.8432864049762772,3.8308129500026027,0.4123382367295061,1.8085925933246165,-1.3529196364977059,-1.8648199890159016,1.1811219486453821,False
Lao PDR,2020,43.4,7995.59502527818,31.8307322357019,Low,-0.7774254860111459,-0.8306142259038023,3.7932394694381792,0.4123382367295061,1.9566945378561302,-1.3505200296827946,-2.2227274465464117,1.157158361734043,False
Lao PDR,2021,41.9,8080.43553249923,32.2928682842288,Low,-0.7678227067562012,-0.8183775737026443,3.758871825933971,0.4123382367295061,1.8398373933369814,-1.348115593335493,-1.7783724426427072,1.1349888034281297,False
Latvia,2000,14.2,14554.2131724037,38.0469892490398,Low,-0.23245743731135962,-0.6788172433954923,2.7212954278522306,-0.2376268995864202,-0.34964953457013626,0.1418705962830421,-0.42423618891871556,0.3216000251139107,False
Latvia,2001,13.3,15695.906718153,37.5587767367863,Low,-0.1637470256743923,-0.6898316939336161,2.6602595372658615,-0.12461544216723497,-0.5971418523671191,0.14086371169434134,-0.28143206839285634,0.2624869298582599,False
Latvia,2002,12.6,17096.5594440255,37.1249296928986,Low,-0.0859762027479195,-0.6997372844864738,2.6100697927420065,-0.04013037127792304,-0.5971418523671191,0.14237113417567104,-0.2844555408348611,0.21264639940258426,False
Latvia,2003,11.9,18717.6675525538,36.7678821090523,Low,-0.00355262044296618,-0.7079743183435794,2.5572273113676265,0.03748227113159893,-0.9162149444659131,0.14432287359316834,-0.40448455212447976,0.1589140795953169,False
Latvia,2004,11.2,20574.118201251,36.3688109663008,Low,0.08248838769648498,-0.717273495543371,2.501435951739211,0.040783702501977444,-1.3659232098425411,0.14756918713941528,-0.10408986760146406,0.10071875139535331,False
Latvia,2005,10.5,23213.3539355881,35.9779356228004,Low,0.19230238044506276,-0.7264784681577321,2.4423470353692043,-0.019498340359600835,-1.3659232098425411,0.1508275992862253,-0.25541326847207674,0.03736174982639169,False
Latvia,2006,9.9,26431.8140222767,35.6494287045816,Low,0.3104392994029601,-0.7342902541987204,2.388762789235098,-0.05134798367480428,-0.34964953457013626,0.15531892099049976,-0.3089500187141415,-0.02170303158268375,False
Latvia,2007,9.3,29423.7371235063,35.3596509553731,Low,0.4080071858112729,-0.7412394193564044,2.33214389523559,-0.22504868941215994,0.023537560576789393,0.1698369928681164,-0.38985865192401015,-0.08586450124394175,False
Latvia,2008,8.8,28726.9722869522,34.9899882687579,Low,0.3862020114892274,-0.7501851376308973,2.2823823856765264,-0.21650636670353493,0.023537560576789393,0.1849512518630038,-0.35948416101741554,-0.14381683641569493,False
Latvia,2009,8.3,24520.6791475489,34.4170376203256,High,0.24215275562410254,-0.764233567327228,2.2300144001592104,-0.1156345497033741,0.023537560576789393,0.2010897635085491,-0.1464384848854166,-0.20646415886160197,True
Latvia,2010,7.8,24119.7307848939,33.7081170552975,Low,0.22715225666937394,-0.7819338715248174,2.174751721484161,0.13003921144341354,0.30227467838613725,0.21830995487293123,-0.1465034227533528,-0.27451688429205273,False
Latvia,2011,7.2,25308.7322074626,33.0999244700853,Low,0.27093409423087406,-0.7974097541361925,2.1041341542702074,0.2767922065760564,0.30227467838613725,0.23628321888157588,-0.30070809020454675,-0.36455956524541117,False
Latvia,2012,6.6,27496.5454583635,32.691902228936,High,0.3463716563173429,-0.8079476508297443,2.028148247292285,0.28508888825314643,0.4191318229052863,0.2550739343594937,-0.4341118526098788,-0.4655865874604097,True
Latvia,2013,6.0,28375.1842887263,32.3436289713468,High,0.37499109030125355,-0.8170438753710769,1.9459101490553132,0.35753199753557163,0.023537560576789393,0.2747644612244002,-0.4348580869330329,-0.5801715385065158,True
Latvia,2014,5.5,29243.7412502629,32.0404647500281,High,0.402424101427915,-0.8250396238879204,1.8718021769015913,0.314443118156428,0.30227467838613725,0.2954431998894795,-0.4113294370455572,-0.688517421924107,True
Latvia,2015,5.1,30599.6133134147,31.7792437366417,High,0.44366091519394846,-0.8319882129374643,1.8082887711792655,0.2094889684854761,0.023537560576789393,0.31723863368378735,-0.3309678685601793,-0.7855501294800457,True
Latvia,2016,4.7,31668.5148442662,31.4901409356067,High,0.47490178442043424,-0.8397433202751392,1.7404661748405046,0.14475729620618127,-0.9162149444659131,0.3403792150146219,-0.13196128010084665,-0.8937846935714164,True
Latvia,2017,4.5,33036.3915943437,31.2123033409935,High,0.5133772198988054,-0.8472615429464809,1.7047480922384253,0.11264099733757187,-0.9162149444659131,0.3650204468431199,-0.2004612482628832,-0.9528389946168363,True
Latvia,2018,4.2,34729.7062763057,30.9700612274415,High,0.5588577265189693,-0.8538696670118642,1.6486586255873816,0.11264099733757187,-0.34964953457013626,0.39134791872101565,-0.10954830553751432,-1.04863422061647,True
Latvia,2019,4.0,35208.1934590859,30.755491989008,High,0.5713078766191052,-0.8597648552712795,1.6094379124341003,0.11264099733757187,-1.3659232098425411,0.4195884892597858,0.06818345558674131,-1.1179717936197253,True
Latvia,2020,3.7,34225.8976044058,30.5391129680219,High,0.5455619498422583,-0.8657502437268827,1.547562508716013,0.11264099733757187,-1.3659232098425411,0.4500224824223053,0.31488472242438326,-1.2315860092317497,True
Latvia,2021,3.5,36912.0130602161,30.2826610959344,High,0.614306834023013,-0.8728975152570542,1.5040773967762742,0.11264099733757187,0.023537560576789393,0.48300120133655566,0.9556463065088354,-1.314742859446679,True
Lebanon,2000,19.9,11571.7326041085,423.200391006843,Low,-0.441094705794562,1.4094242856304977,3.039749158970765,-0.9386092815623542,1.071056035861559,-0.8785423151978661,1.502840048060996,0.6061880972613194,False
Lebanon,2001,18.9,11817.9305012844,430.295014662757,Low,-0.42194060431160946,1.4239441924519527,2.990719731730447,-1.059533017968942,1.2420271834288397,-0.8751285506597635,1.4208967085691764,0.5647640631284487,False
Lebanon,2002,17.8,12053.8341563826,436.315151515152,Low,-0.4039580903966406,1.4360789359820567,2.9338568698359038,-0.971178821285327,1.3901291279603534,-0.8717187466861963,1.0127097330042976,0.5156896202796475,False
Lebanon,2003,16.9,12272.3440677497,442.3761485826,Low,-0.3876126833914786,1.4481284468104534,2.884800712846709,-0.8766731785479923,1.5207643012381873,-0.8683127518153482,0.8078881922770497,0.47242717256920286,False
Lebanon,2004,16.0,12882.0757995163,449.587390029325,Low,-0.3434965403479923,1.4622519308330766,2.833213344056216,-0.9325897739574678,1.4789058599259364,-0.864910415569337,0.5742328157462236,0.42597032707595467,False
Lebanon,2005,15.2,13024.6648924956,456.608211143695,Low,-0.33348117272908956,1.4757869650192341,2.785011242238338,-0.978739014149074,1.3901291279603534,-0.8615115884122585,0.41200227585580873,0.38163602994732965,False
Lebanon,2006,14.4,13003.680803908,464.431671554252,Low,-0.334948181726224,1.4906268663973503,2.7343675094195836,-0.9828702504527629,1.342925533883723,-0.8581161217088726,0.8043008698498494,0.3340536831209271,False
Lebanon,2007,13.8,13941.5614244767,473.520821114369,Low,-0.2715858434648693,1.507557494670964,2.6946271807700692,-1.1630036332360574,1.2420271834288397,-0.8547238676838572,0.7698386594381322,0.2959694914119498,False
Lebanon,2008,13.3,14955.1413563252,481.461779081134,Low,-0.20773298543346566,1.5220860026338576,2.6602595372658615,-1.0687088289797868,1.1879131803807081,-0.8513346793816275,0.5093676207303076,0.2624869298582599,False
Lebanon,2009,13.0,16264.3506182706,488.004594330401,Low,-0.13137883153406096,1.5338779530245756,2.6390573296152584,-1.0485538117150708,1.1879131803807081,-0.8479484106266865,0.21054519101144906,0.24157096444977366,False
Lebanon,2010,12.7,17390.7584012958,492.794525904203,Low,-0.07045270559166818,1.5424111187639762,2.617395832834079,-1.161627322949352,1.1310229129243907,-0.8445649159844743,0.3716531508160498,0.2199927721806655,False
Lebanon,2011,12.5,17353.1960845294,498.144672531769,Low,-0.07242000654148671,1.551844978693754,2.6026896854443837,-1.0718100562765573,1.1310229129243907,-0.8411840507226973,0.6371368610063848,0.20522076543608775,False
Lebanon,2012,12.4,17323.3013764282,511.802737047898,Low,-0.07398876709562777,1.575476940811906,2.5952547069568657,-1.015689052163836,1.071056035861559,-0.8378056707731033,0.20934800849886134,0.19771434598818607,False
Lebanon,2013,12.4,16396.4969302163,561.430694037146,Low,-0.1240163218211389,1.6563445330090243,2.5952547069568657,-0.9394866718378163,1.071056035861559,-0.8344296326936824,0.23327377912247124,0.19771434598818607,False
Lebanon,2014,12.5,15205.873265402,620.429130009775,Low,-0.1926054780281386,1.7436702847199315,2.6026896854443837,-0.9081134442039821,1.071056035861559,-0.8310557936312628,0.4021775048603202,0.20522076543608775,False
Lebanon,2015,12.7,14980.020515614,632.694916911046,Low,-0.20622065154793098,1.7607808667609732,2.617395832834079,-0.7395770435904423,1.071056035861559,-0.8276840112844831,0.3632998660965778,0.2199927721806655,False
Lebanon,2016,13.1,15572.3611739774,618.089931573803,Low,-0.17093688267208873,1.7403688225164975,2.6461747973841225,-0.8254081616440175,1.071056035861559,-0.8243141438671099,0.5474186925067602,0.24861474241985843,False
Lebanon,2017,13.5,16128.5838196051,602.163049853372,Low,-0.13900561687321067,1.7175529845225086,2.6741486494265287,-0.6658030136425158,1.071056035861559,-0.8209460500716826,0.5045002615025795,0.27608046165623457,False
Lebanon,2018,14.0,16290.0516478592,584.957869012708,Low,-0.12994222871632877,1.6922188703580159,2.70805020110221,-0.8089893475850268,1.071056035861559,-0.8175795890334572,0.5996216804028519,0.30890802902153675,False
Lebanon,2019,14.7,15659.5661040012,566.431476050831,Low,-0.1658560127122935,1.6640937439654746,2.7536607123542622,-0.8089893475850268,1.071056035861559,-0.8155493194557729,0.8155803756172307,0.35230429160390125,False
Lebanon,2020,15.5,12507.4366368078,557.419159335288,Low,-0.37034866345480344,1.650078291049117,2.803360380906535,-0.8089893475850268,1.6376214457573364,-0.8155493194557729,0.42216156146804096,0.39862050781779584,False
Lebanon,2021,16.3,11599.7755083765,558.956207233627,Low,-0.43889252016048336,1.6524845495111358,2.8507065015037334,-0.8089893475850268,1.776442021884241,-0.8155493194557729,-0.6797115153845469,0.4418366170460723,False
Lesotho,2000,109.4,1932.15793223415,66.0050395256917,Low,-2.069353516656382,-0.2060932858431968,4.704110133842995,-4.302892748929687,1.0076606644088186,-1.6441708976145515,-0.5451092937599948,1.6698418460454958,False
Lesotho,2001,111.1,2004.03350215955,65.9042490118577,Low,-2.0361369138254237,-0.2074110910846621,4.719391330078114,-3.547252582920851,1.2936233260268373,-1.6060491470443627,0.050144066649080284,1.6774009151541884,False
Lesotho,2002,112.4,2024.78727304864,65.7008893280632,Low,-2.0267671234335807,-0.21007601137930998,4.730921391293652,-3.685354196940699,0.9404208625837251,-1.5699557212658484,-0.2421545479020445,1.6830850285022014,False
Lesotho,2003,113.7,2127.37302160132,65.3840250329381,Low,-1.9818186864441019,-0.21424458511526023,4.742320024135325,-3.5672595390512503,0.5248419685514151,-1.5356043140465534,-0.4656917524812894,1.68868804418094,False
Lesotho,2004,114.7,2178.66474674332,64.9251976284585,Low,-1.9601510851966504,-0.22031618528162933,4.751000634199631,-3.349915422436641,0.5248419685514151,-1.502717082834126,-0.5053849769329155,1.6929441901398534,False
Lesotho,2005,115.6,2275.01614419256,64.3305665349144,Low,-1.9207929825502026,-0.22824803346710992,4.758749273916392,-3.4058160340685584,0.6213477704849312,-1.4711534836350098,-0.7633239079420626,1.6967355166668852,False
Lesotho,2006,115.3,2381.02024562073,64.0666337285902,Low,-1.8793722963456998,-0.2317918227769253,4.7561730595246186,-3.4929760580223217,0.6213477704849312,-1.4406972255146853,-0.4363360908867078,1.6954758245126496,False
Lesotho,2007,111.5,2470.31462127885,64.3368906455863,Low,-1.8458869059400467,-0.2281632962466826,4.722953221644475,-4.380872613867467,0.7101245024505141,-1.412591622849658,0.2915201734473459,1.6791586398443072,False
Lesotho,2008,108.8,2589.16635854686,64.7740777338603,Low,-1.8031473236309785,-0.2223251885309847,4.69866052907543,-4.947950136424413,0.7101245024505141,-1.385307010023602,0.4548774883194671,1.6671389926635143,False
Lesotho,2009,96.4,2538.19341751854,65.2464756258235,Low,-1.8212321080091907,-0.2160603418405641,4.578826210648489,-5.915152880128554,0.4191318229052863,-1.3587864951086397,0.9032132631676454,1.6067363080017232,False
Lesotho,2010,90.1,2651.37804898226,65.7526679841897,Low,-1.7815513504596028,-0.20939670947279573,4.511957804265912,-6.17758699181099,0.1716395051083029,-1.3329023510537414,0.44557195132077104,1.5722011096182291,False
Lesotho,2011,85.9,2749.31958166573,66.337582345191,Low,-1.7485580073726676,-0.2017594063249443,4.464758032271346,-5.919287114366192,-0.34964953457013626,-1.307592408551057,0.944192021632582,1.5474524368769036,False
Lesotho,2012,82.6,2894.22705048142,67.0077075098814,Low,-1.7018380238113329,-0.19309061554777196,4.426043520090656,-5.606678123757335,-0.14743358699049106,-1.2855862539552885,1.2586837725517874,1.5269175388491547,False
Lesotho,2013,80.2,2914.37515966739,67.7372859025033,Low,-1.6955279069924583,-0.18374932583681491,4.396915247167632,-4.751193804154817,0.1716395051083029,-1.266559806725833,1.5533915659155104,1.51132484350333,False
Lesotho,2014,78.2,2930.61724036206,68.5141304347826,Low,-1.6904727719749315,-0.1739112246064274,4.37197629882038,-4.954966417532111,0.7101245024505141,-1.2478252870960373,1.2445277544026638,1.4978759887885187,False
Lesotho,2015,75.1,2986.95866729879,69.321837944664,Low,-1.6731517756047463,-0.1637981724175639,4.33204826486764,-4.706556416718724,1.071056035861559,-1.2293433291986977,1.0174067559639643,1.476151258333236,False
Lesotho,2016,71.8,3057.26091568162,70.1720026350461,Low,-1.6519912047176817,-0.15327824006636062,4.28771595520264,-4.883026992975744,0.7923189180522114,-1.2111136771432125,0.9996157312856945,1.451747089617077,False
Lesotho,2017,71.2,2924.68096193272,71.0510540184453,Low,-1.692317106024586,-0.142532187294213,4.279440045898781,-5.023711458045467,0.6213477704849312,-1.1931002956043457,1.424674549789796,1.4471578286112663,False
Lesotho,2018,69.1,2846.41828124649,71.9236824769433,Low,-1.7169885637495417,-0.1319935494326031,4.249922794040544,-5.023711458045467,0.5248419685514151,-1.1752096604190798,1.6054787970097333,1.4307024616157211,False
Lesotho,2019,68.7,2773.28639887236,72.7735507246377,Low,-1.7406633318132896,-0.12185030873024152,4.244200317766478,-5.023711458045467,0.30227467838613725,-1.1574350525872783,4.306300091094467,1.4274964166729838,False
Lesotho,2020,66.8,2517.11041897944,73.6405467720685,Low,-1.8288185537552484,-0.11162234700089078,4.216562194946349,-5.023711458045467,0.1716395051083029,-1.1397348393448177,1.388963765099133,1.411938711590954,False
Lesotho,2021,64.4,2544.78249551214,74.4908432147563,Low,-1.8188740282020939,-0.10170613752887145,4.180522258463153,-5.023711458045467,-0.14743358699049106,-1.1333781029659455,1.4980147335260876,1.391466868480458,False
Lithuania,2000,10.7,15771.4269595328,55.8317804722399,Low,-0.15937986506812746,-0.3502491615887115,2.4595888418037104,0.006699227682020332,0.023537560576789393,-0.49610035936400104,-0.10518188469437102,0.056037304445728145,False
Lithuania,2001,10.3,16933.0225490496,55.3736119974473,Low,-0.09472119563440713,-0.3573351861266293,2.424802725718295,0.037995252846160364,-0.14743358699049106,-0.49024812226135084,-0.18078580138895495,0.0181955471252404,False
Lithuania,2002,9.9,18216.5452581272,54.9308710912572,Low,-0.02824372495594898,-0.36423753645792933,2.388762789235098,0.10297119247713335,-0.14743358699049106,-0.4844083911027379,-0.12742283898465465,-0.02170303158268375,False
Lithuania,2003,9.6,20302.9848798403,54.4864869176771,Low,0.07041830036740143,-0.3712206679893619,2.3608540011180215,0.13060391809247668,0.023537560576789393,-0.4785130222012861,-0.11051719131744861,-0.05309911202305505,False
Lithuania,2004,9.3,21867.2861464791,53.8780312699426,Low,0.13795117195166784,-0.3808733066068864,2.33214389523559,0.04329493205994298,0.023537560576789393,-0.4463738118448102,-0.3907157304599609,-0.08586450124394175,False
Lithuania,2005,9.0,23944.7019948719,53.0077855775367,Low,0.2205256372982732,-0.39486666663589604,2.302585092994046,0.044183245713125666,0.023537560576789393,-0.41250636112200556,-0.3327049254437403,-0.12010772961402391,False
Lithuania,2006,8.6,26129.3392566938,52.1682992980217,Low,0.2999671690390731,-0.40858075009253336,2.2617630984737906,0.01702997991814388,0.023537560576789393,-0.37663665845574434,-0.2505490959616107,-0.16827574684307633,False
Lithuania,2007,8.0,29370.7739737176,51.5522335673261,Low,0.4063679370113876,-0.4187834430199906,2.1972245773362196,0.018743045356402463,-0.14743358699049106,-0.33864667161340833,-0.2838241004874355,-0.24659541787854386,False
Lithuania,2008,7.4,30445.7809464936,51.0288153171121,Low,0.43907523231146617,-0.4275462185388313,2.128231705849268,0.008988657532472327,-0.34964953457013626,-0.2981272129548501,-0.06701379100453847,-0.33343123448915774,False
Lithuania,2009,6.7,26217.5449293891,50.4653530115676,Low,0.3030334504232671,-0.4370784695944318,2.0412203288596382,0.030946416211081195,-0.9162149444659131,-0.25476684795569415,0.3448033186823925,-0.4478864478241097,False
Lithuania,2010,6.0,26887.4913057701,49.418141204627,Low,0.3259914225639351,-0.455074975185132,1.9459101490553132,0.18198236549737237,-0.14743358699049106,-0.207898920894371,0.13694801453871644,-0.5801715385065158,False
Lithuania,2011,5.6,29240.7487851392,48.3153301209433,Low,0.40233099148781454,-0.47443563170816844,1.8870696490323797,0.2561240257329159,0.30227467838613725,-0.15616600273560433,0.009734005575297142,-0.6657803231165093,False
Lithuania,2012,5.3,30920.330402208,47.6934454478731,High,0.4531476878965997,-0.4855450907025781,1.840549633397487,0.3665514108146829,0.1716395051083029,-0.09799037436648272,-0.07446228352415404,-0.7357617023673347,True
Lithuania,2013,5.1,32474.6413533554,47.2477064220183,High,0.4977727609927873,-0.4935954958323058,1.8082887711792655,0.41914898646698695,0.1716395051083029,-0.03179878129814486,-0.1349303565873147,-0.7855501294800457,True
Lithuania,2014,5.1,33975.0843756963,46.8835275339186,High,0.5388697093195491,-0.500228259422741,1.8082887711792655,0.41311685588732044,0.1716395051083029,0.04552589549343828,-0.10767321956654334,-0.7855501294800457,True
Lithuania,2015,5.0,35251.2986931775,46.4662250598563,High,0.5724211472042213,-0.5078908629259299,1.791759469228055,0.41193032110360983,0.1716395051083029,0.1393087936930008,0.010768232537116652,-0.8114744133816159,True
Lithuania,2016,4.9,36618.1468417838,45.9328405861882,High,0.6070341090984905,-0.5177836688153115,1.7749523509116738,0.433222425243259,0.023537560576789393,0.23603059193361617,0.06837445507396378,-0.8381301526520784,True
Lithuania,2017,4.6,38774.4892011822,45.3798470650213,High,0.6590957956733017,-0.5281595889668904,1.7227665977411035,0.41238672710896546,0.023537560576789393,0.2665651929989626,-0.007380282346284039,-0.9228646733617788,True
Lithuania,2018,4.2,41019.7901632878,45.0135717707169,High,0.7103145585205481,-0.535100413340373,1.6486586255873816,0.41238672710896546,0.30227467838613725,0.2981101840201684,0.02648384064157979,-1.04863422061647,True
