"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Lower middle income","LMC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","9.02771726126573","10.1571277941804","14.0641482905135","16.9843618995341","21.2825100280713","26.539868729216","29.9613652964524","37.420110737947","45.2807951530658","55.1443266725333","68.8828099432952","60.6294708058437","59.8169599682517","60.9205673987062","66.2726548794452","68.5945523399652","65.4986517367575","63.9558436511587","63.8122216974164","63.6283795370896","63.9327952085752","64.6289579021849","64.2129706369358","66.8864449793764","69.4396632730854","69.8514781404565","70.202673169119","69.4687044165363","73.4346286942261","76.5242382005756","77.8468105232748","79.7688935405323","78.1218992392723","77.592769317296","80.315661383631","80.9886690116107","83.2755687607501","83.4404275860309","84.6838801774593","86.1792263432515","82.3057231607664","81.2135765298722","85.5567342788826","85.4100843670399","86.573858422872",
"Low & middle income","LMY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","10.774255397613","12.8377956158091","15.3822650605754","31.052209471047","37.8616168143557","42.8272804118396","46.2479523563635","51.1164715673786","61.4893715679928","66.9400071397084","75.0525338804541","70.8485275759384","69.4586240803702","68.9414810147744","70.6409809922856","71.1945740808483","70.054804494776","69.3694379902274","69.6249714856274","70.0276544297708","70.6139440328691","71.2510387263585","70.8650288051873","72.6377944848661","74.864846426038","75.7380840310157","77.0850998850509","77.0536065332267","80.007118501839","82.1502404125359","82.737596070015","83.8878514759956","83.1948385549992","82.9140664122059","83.989681336426","84.1238143660181","85.3339141402508","85.4746612977545","86.374163455241","86.6503651062642","83.0813379842802","81.3050134704011","84.869937184806","83.9572782847109","84.1906568583907",
"Lesotho","LSO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","56","56","61","66","74","82","81","79","80","81","82","84","85","86","87","88","87","87","88","88","84","79","85","90","90","89","89","88","88","91","93","96","95","93","88","83","87","89","90","92","93","95","92","90","86",
"Late-demographic dividend","LTE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","12.4255433047551","13.8057826409493","15.5786270477417","54.8871062187729","66.614704534158","72.8802371250118","72.516250784134","72.6684614137989","88.2073862850307","89.5505452889747","92.4926351976066","91.466681233622","87.2294105099198","86.0667111839096","85.1494400329898","82.8777174728831","84.3530797622714","85.264289998207","86.6510462074724","87.7546857754541","88.7390512099692","89.4074506833428","88.55895511958","90.1185890598733","90.5223289120923","90.9752703115142","94.3887100831346","94.2932051287861","96.7879894832714","98.0625789828619","97.7827635630503","97.8325856739416","97.7193709863135","95.9969847747538","97.3604927399894","97.8572051252011","96.9150990802267","96.3620874196873","95.7817176937942","94.7827679270767","94.8793248556215","92.8588158314556","94.161542825407","92.3293579283998","94.8035625444052",
"Lithuania","LTU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78","83","83","90","91","90","93","93","94","95","95","94","94","94","94","95","96","98","95","92","93","93","93","93","94","94","92","92","91","90","90","90","89",
"Luxembourg","LUX","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","75","68","77","86","95","90","90","90","91","93","94","95","97","98","98","98","98","99","99","99","98","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99",
"Latvia","LVA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","80","97","98","93","92","94","95","96","97","97","98","99","99","96","94","94","94","92","92","91","94","92","94","98","98","96","99","99","94","95","98","97",
"Macao SAR, China","MAC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","32","41","45","51","63","85","82","80","81","81","87","86","87","90","95","94","93","91","95","96","94","91","97","98","97","95","99","99","99","99","99","99","99","99","99","99","99","99","99","98","98","97","96",
"Monaco","MCO","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","99","99","98","98","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99","99",
"Moldova","MDA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84","70","86","96","97","97","97","97","95","97","97","98","98","98","97","92","90","85","90","93","92","90","90","87","89","88","93","91","86","87","88","87","86",
"Madagascar","MDG","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","15","23","19","23","30","35","42","45","46","53","65","66","66","57","49","49","52","55","57","60","62","66","78","85","85","84","77","77","70","73","68","70","68","62","68","65","74","69","67","55","57","65","60",
"Maldives","MDV","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","4","1","1","13","24","28","42","42","86","91","94","98","98","90","96","94","97","97","97","97","98","98","98","98","96","98","98","98","98","98","96","96","99","99","99","99","98","98","98","98","98","95","98","98","99",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","18.5563776607216","19.5687838981602","24.7893096796822","28.706676473567","36.6528227242961","50.4244551091091","55.5702112194263","57.6862346425226","65.8336144147511","68.1838933899223","74.0959697263962","68.3217515067156","67.0786039812262","65.3761561043741","63.8384781914407","72.2762362972298","68.8272159554033","69.8656898954061","71.9699220878418","73.5637090095065","74.730941738503","75.994990801973","76.0216961516952","77.1296138728353","79.1535369904678","77.7291817117873","76.4964245030346","75.0954632212242","75.4326762505294","75.5597531558616","75.4813995878957","79.1959063398414","77.8866760992135","78.8901552172511","80.0252844863672","80.478718897538","82.1591013871709","82.4679546858913","84.1873521054241","85.3001612003359","81.6075081781519","82.2748772476895","84.2544524280047","84.3477287135439","84.4480324356424",
"Mexico","MEX","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","44","43","40","41","52","40","51","62","60","65","53","88","90","82","91","91","95","95","96","96","97","97","97","98","98","98","98","98","96","95","95","97","99","83","87","87","93","85","88","82","72","78","83","85","78",
"Marshall Islands","MHL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92","92","92","71","82","56","67","70","78","78","86","66","39","48","80","68","64","77","74","93","95","96","94","87","80","79","78","85","71","80","81","79","82","86","86","85","85",
"Middle income","MIC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","11.1649558659436","12.6105444345365","15.2708424947163","32.1122980266092","39.3313234348473","44.4925438531627","47.6508344281066","52.4391348395779","63.2119352135942","68.4479330562448","76.982347240281","72.9704040829145","71.4765430886171","70.9694377208674","73.5016457186773","73.9587594596602","72.7730252276142","72.2585455918165","72.5161745979149","72.5644827932737","72.9349727103809","73.4173531782759","72.788537032962","74.264058092191","76.2201221430989","76.6004437405259","77.9713744228555","77.6687393154555","81.0116177123892","83.2611394866687","84.049833857058","85.2134122224632","84.5029892809471","84.2941987514061","85.4188175758152","85.674045595414","86.9804957463485","87.0433226513124","88.084273183811","88.2888939035866","84.7411312293742","83.1960415935289","87.4545675676085","86.9729959220632","87.3237170137437",
"North Macedonia","MKD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","88","95","93","97","94","95","95","91","96","96","94","97","93","95","95","96","95","96","95","98","95","91","95","91","93","92","84","81","84","86","89",
"Mali","MLI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","8","18","26","42","34","38","46","39","49","53","52","52","40","43","49","61","63","69","77","78","74","74","73","73","66","65","64","66","70","76","77","76","77","70","77","75","75","82",
"Malta","MLT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","50","37","86","87","87","47","63","86","82","83","88","92","92","92","92","93","94","95","95","94","89","92","85","74","72","73","76","96","99","99","99","97","97","98","97","98","98","99","98","98","97",
"Myanmar","MMR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","4","5","9","11","12","16","20","23","28","50","88","66","71","73","77","84","88","90","90","75","82","73","79","78","82","73","82","86","85","90","90","84","84","75","88","89","90","89","91","90","84","37","71","71","71",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","17.0859429298533","17.6143306577536","22.8098118346884","26.7045701856514","34.6666080100812","48.8722993644768","53.9213045033074","55.9958789837104","64.5562058309326","66.7756336418555","73.2103243753754","67.1150350558931","65.7464424609185","63.8159292367511","62.1334643233104","70.9559303993978","67.4097790846088","68.5163803723935","70.6841821505011","72.4130017122675","73.5622442869052","74.8406347733395","74.959679287316","76.1024812420168","78.1838573672391","76.6872162036507","75.3673092403638","73.8766982519164","74.1723502061653","74.2875293136522","74.2098789640422","78.1383559246375","76.7477001583062","77.7637354980161","78.9839793730442","79.423059963848","81.2052784337463","81.4962786156759","83.3995576546499","84.578559484483","80.7652392735078","81.3693999282164","83.4452440150911","83.5783681114115","83.6779468104891",
"Montenegro","MNE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","92","95","92","94","95","94","94","91","89","89","87","86","87","84","83","80","81","81",
"Mongolia","MNG","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","76","78","79","79","77","80","81","80","82","84","84","81","64","79","78","88","90","92","94","94","94","95","98","98","99","99","99","95","96","95","96","99","99","98","99","99","99","99","99","98","96","95","95","96","96",
"Northern Mariana Islands","MNP","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","56","43","38","32","29","32","39","38","47","46","46","50","49","55","57","60","62","65","68","70","73","76","85","83","80","78","75","75","74","74","77","80","82","85","85","85","85","85","85","71","56","55","70","70",
"Mauritania","MRT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","18","20","20","21","27","32","30","28","28","33","29","39","44","50","55","50","28","16","53","51","75","89","76","70","71","68","75","74","64","64","75","80","80","81","73","74","76","77","80","81","77","85","90","86",
"Mauritius","MUS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","89","82","94","89","85","88","86","84","86","85","85","91","88","88","89","93","89","90","89","85","88","92","88","99","98","97","97","97","99","99","99","98","98","98","97","97","96","94","97","96","95","95","95","96","93",
"Malawi","MWI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","58","66","64","63","58","55","57","78","82","87","87","87","87","91","82","89","90","95","96","85","75","90","64","84","89","93","99","87","91","93","93","97","96","89","91","88","84","88","92","95","94","93","86","91","91",
"Malaysia","MYS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","67","66","73","58","54","57","62","69","68","84","90","92","94","91","95","98","97","98","97","97","98","96","94","96","95","96","95","97","97","97","96","96","97","97","97","99","98","99","99","98","98","95","97","95","93",
"North America","NAC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","87.0456466393197","87.1757224049412","87.2293784672634","88.1793515278245","88.1794266678562","87.263013859368","88.2585592138621","95.9211970035062","96.0138482531225","93.3787623487008","89.8205468374989","86.1817606184316","83.5477332601018","88.1832721228203","93.9086354406206","94.2682374399187","94.5399493101644","95.0882833288294","95.4694715987692","95.4872706192379","93.5817463380611","93.5923395544551","93.5234350478878","95.6043152125289","95.6030964122126","95.7610768185097","95.9202994151564","95.8410441807205","95.6787293054931","94.6700259594656","94.4911343522125","95.2197313137567","93.7361638990306","93.7342896854463","94.6440244519192","94.6448623326597","94.6459103445804","93.7336204917781","93.7318327683196","93.7297730655333","92.9095651746742","93.8170576160674","93.8145267543237","93.8181059514072","93.8197671481551",
"Namibia","NAM","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69","70","73","79","74","70","66","74","72","79","78","77","79","81","86","86","86","83","83","83","82","84","89","88","92","85","88","89","87","93","94","84","83","74",
"New Caledonia","NCL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","6","6","5","5","4","5","7","9","13","22","19","20","20","20","23","23","25","29","32","34","36","39","41","43","45","52","58","67","71","70","75","73","75","82","84","80","85","79","81","81","82","84","85","86",
"Nigeria","NGA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","9","16","22","29","36","47","56","39","43","29","44","34","26","21","21","31","29","27","25","29","33","36","40","42","53","63","56","53","36","39","43","42","53","55","61","66","62","61","59","67","67",
"Nicaragua","NIC","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","16","23","27","24","33","39","45","51","47","68","70","75","81","81","81","80","80","80","73","79","83","87","85","86","79","86","88","93","97","98","98","98","98","98","98","98","98","98","98","98","92","87","92","89","",
"Netherlands","NLD","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","96","96","97","97","97","97","97","97","97","97","97","97","98","97","97","97","97","97","97","97","97","97","97","98","98","96","96","97","97","97","97","97","97","97","96","95","95","94","93","94","94","95","93","92","91",
"Norway","NOR","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","90","90","85","83","80","83","83","86","96","98","94","93","97","97","95","93","92","90","91","93","92","92","91","94","93","94","94","93","94","95","94","93","95","96","96","96","97","97","97","97","96","97",
"Nepal","NPL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","8","16","18","23","27","32","38","46","45","44","43","46","49","51","54","54","65","78","71","65","74","72","72","78","80","75","89","82","82","95","93","92","90","92","92","91","87","90","91","93","84","91","90","94","97",
"Nauru","NRU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","67","67","61","55","67","75","74","70","67","63","60","56","53","50","72","64","44","95","80","80","80","80","72","99","99","99","99","99","79","87","95","91","97","87","90","96","95","98","99","99","99",
"New Zealand","NZL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","76","72","73","73","83","72","70","67","69","80","90","81","81","83","84","89","88","86","81","88","90","90","90","90","89","89","89","88","89","92","93","95","93","92","93","92","92","94","93","92","92","90","89","88","89",
"OECD members","OED","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","53.4777986752436","65.2980707584787","66.1867959540444","67.9640433259848","74.4229136503322","71.3770575463596","73.3300255366663","79.343861687337","80.1317755706233","82.0180750812748","82.9836957149186","86.7279524790868","86.5335552101764","85.8595699350512","90.3536731078193","88.9064562902772","91.5932630489494","89.7585029041584","89.6678189809789","91.1478874562131","91.8053014808225","93.3929958731733","92.7900274825678","93.6267176276981","94.6125019579865","95.3415561588661","95.7289036613289","96.0572723208307","95.7073917942927","95.1828579481515","95.1479380667742","95.6779706694759","95.8938057497634","92.9646146058776","93.7712348163624","93.9966177416274","94.9354116402092","93.4026988180471","93.9306477873932","93.268377022251","90.9861121968073","91.886847070575","92.6797163236308","92.9693845758047","91.8294495296087",
"Oman","OMN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","18","19","24","31","45","60","82","89","90","98","98","95","99","97","97","99","99","99","99","99","99","99","99","99","99","99","98","99","99","98","99","99","98","98","99","99","99","99","99","99","99","99","99","99","99",
"Other small states","OSS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.5984478895635","89.6360047421109","80.5268845037692","70.6328086134145","79.5440597345423","81.9501260328987","81.9253550789988","80.203558286332","77.8760805262841","79.2994858574341","78.7992303989463","82.4873793407061","83.457913829276","81.3953015462636","82.9023043418914","81.95059730404","82.4511189077608","84.212060397099","87.6126293308021","90.1941060838513","89.163132760721","88.1288527111052","88.4454293523198","91.273333746018","91.5142112997455","89.9007971933404","88.9565544087919","86.9753098096277","88.6443162905347","89.5545015152844","89.3640112744367","85.8253582307368","83.4375884656759","86.5694991642789","85.6616244939271","85.6031835861132",
"Pakistan","PAK","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","2","3","5","15","23","30","34","36","38","40","54","50","42","37","39","58","46","52","54","57","59","61","63","66","68","63","59","54","53","52","52","63","64","65","69","72","75","75","80","84","80","83","85","86","87",
"Panama","PAN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","47","78","60","60","59","73","70","72","75","70","86","82","77","83","83","86","91","95","98","92","98","99","99","98","95","92","88","85","86","85","94","87","85","80","80","73","86","81","88","88","74","87","82","71","72",
"Peru","PER","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","16","20","23","23","28","48","50","43","60","58","72","71","83","87","87","90","94","90","94","99","98","90","95","94","86","77","94","93","93","93","93","91","95","88","88","90","90","89","89","88","72","82","82","84","80",
"Philippines","PHL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","47","54","54","55","57","59","66","72","79","86","88","90","80","76","73","70","75","81","81","80","78","79","79","84","88","89","88","87","87","88","88","89","89","85","80","76","84","84","84","84","83","69","84","89","71",
"Palau","PLW","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","98","81","99","78","99","98","93","89","67","99","98","91","96","96","96","98","99","99","98","98","98","94","92","49","69","84","89","99","95","90","98","97","95","97","96","95","94","97","97",
"Papua New Guinea","PNG","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","32","32","29","27","34","40","44","44","48","53","68","68","58","58","61","62","56","45","60","60","59","55","61","68","62","72","70","66","56","64","55","58","57","60","52","49","46","36","35","35","40","32","37","35","42",
"Poland","POL","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","96","96","95","95","95","94","95","96","96","96","96","95","95","95","96","96","97","98","98","98","98","98","99","99","99","99","99","99","99","99","99","99","99","99","98","98","98","96","95","95","94","94","94","95","94",
"Pre-demographic dividend","PRE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","6.11806001445511","10.8433837150273","11.4388166074311","13.1227904896478","22.4850924620901","28.7284307152512","33.5087088093005","40.1829462866382","44.7179058729725","50.1768359957638","54.1917641089593","47.6672209217187","49.3104238875522","46.8301181243658","49.4876336528963","48.0599496721323","46.0400909835429","44.4913048606717","44.3782070893848","47.9129836797836","49.5356912744897","51.2411597364294","52.5672862436056","55.8471150759096","59.4407573085101","62.1913414149458","63.7506186524448","65.0770641808633","68.7564355022994","72.3754530923897","70.6683324281955","71.2757820330827","67.8521652864722","67.5159761545492","69.460904944426","68.9622754836249","72.1472359159919","72.7821511612546","75.1435198356922","76.4274758143604","73.1439839593672","71.6689206970774","72.1787012858218","73.0998538938076","72.9409359889004",
"Puerto Rico (US)","PRI","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","50","52","51","52","67","55","61","86","87","97","98","97","90","90","77","64","50","37","43","50","56","62","64","68","72","79","89","92","92","93","93","94","96","93","93","96","96","97","97","97","97","99","99","99","99",
"Portugal","PRT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","73","75","78","79","78","72","81","83","81","88","89","96","94","93","97","93","95","94","97","97","96","97","98","99","95","93","97","97","97","96","98","97","98","98","98","98","98","98","99","99","99","99","99","99","99",
"Paraguay","PRY","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","17","28","34","45","67","57","53","58","56","61","67","66","73","66","71","68","72","75","79","82","86","89","87","86","92","96","98","95","89","86","91","92","91","91","93","92","92","91","88","86","79","70","69","71","80",
"West Bank and Gaza","PSE","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94","98","99","97","96","98","89","93","97","97","98","96","96","96","99","96","97","99","99","97","99","99","99","99","99","99","99","98","95","98","88","88",
"Pacific island small states","PSS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","48.1873829561607","49.4920985409361","50.7808839078029","59.4182874150011","60.8819864468494","58.5868547859367","60.0586327782647","75.3735813970447","84.4735767030305","83.1138800893811","88.8537701629155","86.3068777876896","87.1474195355787","85.2126445465615","83.4339708317752","84.0093724640395","85.2123610777964","81.8368746803971","82.5449797428219","85.9688869645129","86.1073758552196","84.7110117482027","84.8309270450548","86.6278871499535","85.0089709854189","86.5037720685454","87.9966868374748","88.4646075742346","85.3240137684338","88.1645181502987","88.7246181454314","91.7074524807685","91.4417416667338","89.4263620019904","85.999880383729","88.4081267042932","88.8086107005383","84.8154009441435","84.4530007086721","91.3353020263133","91.5797191359765","86.3667732459059","86.4099035348852","86.5280473990041","86.8501591613954",
"Post-demographic dividend","PST","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","56.1989080484351","70.3755873849256","72.9343194992055","74.8200917626239","80.4180303928319","78.6724769765173","81.9187743325446","82.5568239661236","83.1792461183606","85.4481095820879","87.7447580447143","88.1651234676663","87.3269555817563","88.0023847963489","91.1072465145885","91.4061479539156","93.8648305900651","90.6342536856737","90.9454614158445","93.0461205815035","92.6984117411697","94.3983010216249","94.5343784220105","95.1265356139127","95.4325994119379","95.5900442239227","96.0880232504012","95.8227061947164","95.5901811464262","94.2781230123616","93.5795382177737","94.022124566348","94.6762716695846","93.6207742975527","91.7801019490182","92.0116455698407","92.0093313230084","92.9371415481744","93.6269969556643","94.0583756631271","93.504376287619","93.9910788092227","93.5772461008352","93.7236466996723","93.8328400801943",
"French Polynesia","PYF","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","61","43","37","49","60","71","72","72","69","81","82","86","88","90","91","92","92","92","94","92","80","93","96","92","96","97","96","94","97","99","97","93","92","97","89","99","98","97","98","98","89","98","98","95","96",
"Romania","ROU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","95","89","92","96","96","96","98","98","91","98","98","98","97","97","97","99","99","98","97","97","97","97","96","96","95","94","89","91","92","94","89","89","82","86","88","87","86","85","79","79",
"Russian Federation","RUS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","79","88","78","84","88","91","95","96","96","97","96","97","98","98","98","98","98","97","97","97","97","97","97","97","97","97","97","97","97","97","97","97",
"Rwanda","RWA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","17","38","59","55","50","87","88","80","82","84","91","85","83","23","83","89","73","79","85","90","77","88","96","89","95","99","97","97","97","97","97","98","98","98","98","98","98","97","98","91","88","98","94","98",
"South Asia","SAS","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","5.90183136235039","6.1749622104259","11.4092740028308","13.2563964851612","15.0126450530351","16.9709385677261","19.091992373198","28.3505280642872","37.7422437549489","50.1843055388244","69.4929601199409","59.0907486011039","57.3684165696255","62.5683219774113","68.8325186591703","70.6251677669134","67.5013709146644","64.5734957867519","63.4316923986412","62.0245413338985","61.6327528192172","62.7739110131619","62.5299183555347","64.8334694603356","67.9397933944077","68.8573847885932","69.2423238680649","68.231009555666","73.562764323692","77.3094997109222","81.1844855675905","83.9213298899628","83.6452622207993","84.7482134624682","86.590687290438","88.4275947390716","89.2178168358011","90.1353353629688","91.0258799504381","91.936868992899","86.5064748081605","86.6950006761816","93.492008135925","91.9132098660559","94.478272245614",
"Saudi Arabia","SAU","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","41","53","62","67","76","81","86","89","89","96","92","91","91","94","95","96","93","92","94","93","95","97","95","95","96","96","96","96","98","98","98","98","98","98","98","98","98","98","96","96","95","97","98","97","97",
"Sudan","SDN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","1","1","2","3","4","8","14","27","40","60","62","62","53","51","46","48","56","55","46","55","62","66","60","69","74","78","78","84","86","81","90","93","92","93","94","93","93","95","93","93","90","84","84","51","39",
"Senegal","SEN","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","","","","","","","","54","57","59","47","51","51","59","58","57","80","70","59","59","60","52","52","60","73","87","84","89","94","88","86","89","92","91","92","89","89","93","93","92","91","83","85","93","92","91",
