Country Name,Year,People using safely managed drinking water services percentage
Malta,2009,99.999999540951
Myanmar,2009,41.477826226413
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2009,53.2394904442467
Montenegro,2009,84.1714344496067
Mongolia,2009,27.5791085399557
Northern Mariana Islands,2009,85.9665524494974
Malawi,2009,10.6005508630346
Malaysia,2009,93.2462884785932
North America,2009,95.4212560736108
New Caledonia,2009,91.7251143930947
Nigeria,2009,20.168649339923
Nicaragua,2009,50.6562652473173
Netherlands,2009,99.983243966279
Norway,2009,99.5288262208088
Nepal,2009,29.1051468201498
New Zealand,2009,88.3164307962988
OECD members,2009,90.710487463962
Oman,2009,85.7640264623282
Pakistan,2009,37.465391546395
Peru,2009,48.2284832138322
Philippines,2009,45.0848068946974
Palau,2009,74.7184271696009
Poland,2009,93.5083337405967
Puerto Rico (US),2009,78.8324544859335
"Korea, Dem. People's Rep.",2009,68.0208726123557
Portugal,2009,94.0018959159507
Paraguay,2009,57.3161639642248
West Bank and Gaza,2009,76.1069139998463
Post-demographic dividend,2009,96.4027189444329
French Polynesia,2009,92.0289552704114
Qatar,2009,96.6858383428072
Romania,2009,81.8484468932717
Russian Federation,2009,75.2132890171795
Senegal,2009,22.6522287825934
Singapore,2009,100.0
Sierra Leone,2009,6.95124434086215
San Marino,2009,100.0
Serbia,2009,74.6941812614189
Sub-Saharan Africa,2009,22.3246976453856
Sao Tome and Principe,2009,30.3312736258244
Suriname,2009,53.4825361429604
Slovak Republic,2009,97.2888810790072
Slovenia,2009,91.1052295089035
Sweden,2009,99.5059733514853
Chad,2009,5.78161943507538
Europe & Central Asia (IDA & IBRD countries),2009,77.2669551766314
Togo,2009,8.56068225190269
Tajikistan,2009,46.1599857969074
Turkmenistan,2009,80.0474466207357
Latin America & the Caribbean (IDA & IBRD countries),2009,64.3344215029952
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2009,53.0379921867953
Tonga,2009,29.3999929229053
Tunisia,2009,74.235166314384
Tuvalu,2009,8.08277011369991
Tanzania,2009,7.48366641360727
Uganda,2009,7.66777301110629
Ukraine,2009,82.141580209515
Upper middle income,2009,74.6537438078318
United States,2009,95.3919755910799
Uzbekistan,2009,65.6323516831897
Virgin Islands (U.S.),2009,97.8477847136008
Viet Nam,2009,50.6955168684515
World,2009,65.3973809218937
Samoa,2009,60.9337100770546
Zimbabwe,2009,28.409765830147
Afghanistan,2010,19.301139222627
Africa Western and Central,2010,20.7276544003477
Albania,2010,62.3006301902166
Andorra,2010,90.6399982547175
Armenia,2010,83.2415893535423
American Samoa,2010,88.2468401036791
Austria,2010,98.4318370318555
Azerbaijan,2010,64.9561147342884
Belgium,2010,99.6396646771355
Bangladesh,2010,55.0085863901501
Bulgaria,2010,94.8772971743945
Bahrain,2010,98.9231616767098
Bosnia and Herzegovina,2010,88.5367333423369
Belarus,2010,89.6004913219015
Brazil,2010,79.0871837552091
Bhutan,2010,26.321067736107
Central African Republic,2010,7.25241332361953
Canada,2010,98.5380639140145
Central Europe and the Baltics,2010,90.8010688902485
Switzerland,2010,96.6999977062919
Chile,2010,96.3809737725732
Cote d'Ivoire,2010,24.6253454515468
"Congo, Dem. Rep.",2010,11.9889309071555
"Congo, Rep.",2010,39.6314442165765
Colombia,2010,71.3704833631711
Costa Rica,2010,79.2300399572182
Cyprus,2010,97.6645477963551
Czechia,2010,97.3921285255564
Germany,2010,99.8815299716736
Denmark,2010,96.7998792215254
Dominican Republic,2010,43.6347382876146
Algeria,2010,75.056807812812
East Asia & Pacific,2010,75.1129159388658
Europe & Central Asia (excluding high income),2010,75.1867498552378
Europe & Central Asia,2010,90.0932110118621
Ecuador,2010,63.0731256086382
Euro area,2010,98.0492356199068
Spain,2010,99.6064643947412
Estonia,2010,95.1354571337196
Ethiopia,2010,7.74293650405208
European Union,2010,96.5777432590642
Finland,2010,97.7810113640734
Fiji,2010,40.3123113567934
France,2010,98.2078497789465
United Kingdom,2010,99.9496751540418
Georgia,2010,66.1451750818776
Ghana,2010,24.8618900303009
Gibraltar,2010,100.0
"Gambia, The",2010,35.0523189416312
Guinea-Bissau,2010,20.731942283858
Greece,2010,99.3574498936831
Grenada,2010,87.7416363162664
Guatemala,2010,51.6789081490162
Guam,2010,99.0109053099558
High income,2010,94.6717781756528
"Hong Kong SAR, China",2010,99.362918736242
Honduras,2010,54.0243982771408
Hungary,2010,87.0110028688324
IDA total,2010,29.5783774581488
IDA blend,2010,32.7319138270535
Indonesia,2010,26.8071029221378
IDA only,2010,27.5368515096312
Isle of Man,2010,96.6672319093368
Ireland,2010,92.0527811566249
"Iran, Islamic Rep.",2010,92.3876172743286
Iraq,2010,54.9861404491401
Iceland,2010,95.5075787474431
Israel,2010,99.6435066356871
Italy,2010,95.4370137359438
Jordan,2010,64.0388292692852
Japan,2010,98.1378595512346
Kazakhstan,2010,77.8813257525504
Kyrgyz Republic,2010,57.5972164363958
Cambodia,2010,21.9938315244945
Kiribati,2010,11.7664546917612
"Korea, Rep.",2010,97.7683687889224
Kuwait,2010,100.0
Latin America & Caribbean (excluding high income),2010,63.1948149367991
Lao PDR,2010,13.7397091739604
Lebanon,2010,45.7479977006349
Latin America & Caribbean,2010,73.7228606973665
Least developed countries: UN classification,2010,25.856972022913
Low income,2010,22.5262522964476
Liechtenstein,2010,100.0
Sri Lanka,2010,46.2838727827629
Lower middle income,2010,52.5009645496783
Low & middle income,2010,59.6096177959856
Lesotho,2010,18.3857193340094
Lithuania,2010,82.4966707796791
Luxembourg,2010,99.822908197954
Latvia,2010,93.7166718751434
"Macao SAR, China",2010,99.9862425231104
St. Martin (French part),2010,96.6983810402362
Morocco,2010,53.5176705405434
Monaco,2010,100.0
Moldova,2010,62.3519541224671
Madagascar,2010,13.6576266289381
"Middle East, North Africa, Afghanistan & Pakistan",2010,76.3232840648255
Mexico,2010,41.3496652352526
North Macedonia,2010,80.3355569904835
Malta,2010,99.9840231200838
Myanmar,2010,43.1592342519646
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2010,54.0193625969149
Montenegro,2010,84.2625887955667
Mongolia,2010,28.6950318325097
Northern Mariana Islands,2010,86.540291427493
Malawi,2010,11.0627064610518
Malaysia,2010,93.3169649867709
North America,2010,95.5791201174446
New Caledonia,2010,92.4026339150797
Nigeria,2010,21.1862201415227
Nicaragua,2010,51.6661862480285
Netherlands,2010,99.9820641587202
Norway,2010,99.4745399725474
Nepal,2010,29.358671635599
New Zealand,2010,89.2971418639827
OECD members,2010,90.7733826447645
Oman,2010,86.1146667055764
Pakistan,2010,38.4596000189617
Peru,2010,48.5229924626543
Philippines,2010,45.2364444152504
Palau,2010,75.874684894228
Poland,2010,93.235046549518
Puerto Rico (US),2010,81.6291143048325
"Korea, Dem. People's Rep.",2010,67.8420003480194
Portugal,2010,94.1239405394871
Paraguay,2010,58.0828478054046
West Bank and Gaza,2010,76.4348087684469
Post-demographic dividend,2010,96.6124801996133
French Polynesia,2010,92.0289552704114
Qatar,2010,97.0314980330812
Romania,2010,81.8855243973485
Russian Federation,2010,75.273885515702
Senegal,2010,22.962148383617
Singapore,2010,100.0
Sierra Leone,2010,7.18276828033032
San Marino,2010,100.0
Serbia,2010,74.7329483330009
Sub-Saharan Africa,2010,23.0909373533501
Sao Tome and Principe,2010,30.8629506665006
Suriname,2010,53.6764560374741
Slovak Republic,2010,97.9330897176168
Slovenia,2010,91.7852730730014
Sweden,2010,99.5266848116366
Chad,2010,5.80736452502077
Europe & Central Asia (IDA & IBRD countries),2010,77.8820477024777
Togo,2010,8.69015617114663
Tajikistan,2010,47.4130029361335
Turkmenistan,2010,81.8035830434802
Latin America & the Caribbean (IDA & IBRD countries),2010,64.5846291301241
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2010,53.8209553381156
Tonga,2010,29.4290345816185
Tunisia,2010,74.4788850024944
Tuvalu,2010,8.13639522928806
Tanzania,2010,7.75774251222285
Uganda,2010,8.38165836815415
Ukraine,2010,84.6185048824194
Upper middle income,2010,75.2137592961113
United States,2010,95.5578891017556
Uzbekistan,2010,66.9095658946604
Virgin Islands (U.S.),2010,97.8771948537886
Viet Nam,2010,51.2560122547062
World,2010,65.8975112136448
Samoa,2010,61.0469144362607
Zimbabwe,2010,28.2123945008164
Afghanistan,2011,20.2128842346224
Africa Western and Central,2011,21.7151202362476
Albania,2011,64.3274026075619
Andorra,2011,90.6400011122545
Armenia,2011,83.2171693413308
American Samoa,2011,88.4765125044974
Austria,2011,98.6030953433877
Azerbaijan,2011,65.5486272082272
Belgium,2011,99.6479761706178
Bangladesh,2011,54.956322767706
Bulgaria,2011,95.3999729356832
Bahrain,2011,98.9212430653569
Bosnia and Herzegovina,2011,88.6503387062911
Belarus,2011,90.5895784451933
Brazil,2011,79.32989308241
Bhutan,2011,30.2420416962567
Central African Republic,2011,7.13739945787107
Canada,2011,98.5959911169032
Central Europe and the Baltics,2011,90.888666678068
Switzerland,2011,96.6999991882823
Chile,2011,96.8047465803339
Cote d'Ivoire,2011,24.700166779064
"Congo, Dem. Rep.",2011,11.9385724789709
"Congo, Rep.",2011,41.3869008348128
Colombia,2011,71.6063729113685
Costa Rica,2011,79.4373879979204
Cyprus,2011,97.9242829564088
Czechia,2011,97.513336972409
Germany,2011,99.8847042063294
Denmark,2011,97.1967863728046
Dominican Republic,2011,43.7785334657804
Algeria,2011,75.469916980438
East Asia & Pacific,2011,70.4527643130773
Europe & Central Asia (excluding high income),2011,76.6193834035078
Europe & Central Asia,2011,90.4363168289132
Ecuador,2011,63.5385152036045
Euro area,2011,98.118042738904
Spain,2011,99.6093275292351
Estonia,2011,95.5039328797556
Ethiopia,2011,8.13165334007904
European Union,2011,96.6282225235367
Finland,2011,98.1780814693564
Fiji,2011,40.4426108600218
France,2011,98.3342615421015
United Kingdom,2011,99.9375424388773
Georgia,2011,66.391436517877
Ghana,2011,26.4808225863626
Gibraltar,2011,100.0
"Gambia, The",2011,36.4744494658778
Guinea-Bissau,2011,21.0218553459127
Greece,2011,99.3271996734591
Grenada,2011,88.6470213233783
Guatemala,2011,52.1763282127129
Guam,2011,99.0353485216314
High income,2011,94.7683656415594
"Hong Kong SAR, China",2011,99.4871585669897
Honduras,2011,55.6546102399568
Hungary,2011,87.0501508919041
IDA total,2011,30.130638012458
IDA blend,2011,33.6380595426584
Indonesia,2011,27.1076557389763
IDA only,2011,27.852563267544
Isle of Man,2011,96.6672319093368
Ireland,2011,94.9311985490192
"Iran, Islamic Rep.",2011,92.5627256659724
Iraq,2011,55.4804483542161
Iceland,2011,96.0427759961928
Israel,2011,99.629179230347
Italy,2011,95.2049972687988
Jordan,2011,66.178311523623
Japan,2011,98.1851562327856
Kazakhstan,2011,79.5582691697699
Kyrgyz Republic,2011,59.5653299252818
Cambodia,2011,22.5716450045149
Kiribati,2011,11.9824096747831
"Korea, Rep.",2011,97.934400210242
Kuwait,2011,100.0
Latin America & Caribbean (excluding high income),2011,63.4363707270321
Lao PDR,2011,14.1667135136299
Lebanon,2011,45.9748875374603
Latin America & Caribbean,2011,73.994127669063
Least developed countries: UN classification,2011,26.080746877021
Low income,2011,22.5821845394643
Liechtenstein,2011,100.0
Sri Lanka,2011,46.473670278824
Lower middle income,2011,53.5191534225437
Low & middle income,2011,60.3035970352561
Lesotho,2011,19.4345230802161
Lithuania,2011,84.4250051337723
Luxembourg,2011,99.8221897114305
Latvia,2011,93.9967354602132
"Macao SAR, China",2011,99.9883904295813
St. Martin (French part),2011,96.6920522919447
Morocco,2011,56.4821946282053
Monaco,2011,100.0
Moldova,2011,64.8276934667383
Madagascar,2011,14.4647667274573
"Middle East, North Africa, Afghanistan & Pakistan",2011,76.5689426944553
Mexico,2011,41.5154774439404
North Macedonia,2011,80.3379701106619
Malta,2011,99.9663863896217
Myanmar,2011,44.6684450068363
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2011,54.8024012677597
Montenegro,2011,84.3532960260961
Mongolia,2011,29.6201552017969
Northern Mariana Islands,2011,87.1156859927445
Malawi,2011,11.5390372600745
Malaysia,2011,93.370209785275
North America,2011,95.7362120199433
New Caledonia,2011,93.0823493215826
Nigeria,2011,22.2287981949627
Nicaragua,2011,52.6653540107565
Netherlands,2011,99.9808838786015
Norway,2011,99.4202515821044
Nepal,2011,29.6110595104759
New Zealand,2011,90.2778592859005
OECD members,2011,90.8189474404613
Oman,2011,86.56857596342
Pakistan,2011,39.4564777334186
Peru,2011,48.8157378335811
Philippines,2011,45.4528855206827
Palau,2011,77.0429041880734
Poland,2011,92.951792338799
Puerto Rico (US),2011,84.4337801957985
"Korea, Dem. People's Rep.",2011,67.6636236798997
Portugal,2011,94.2445698993101
Paraguay,2011,58.8425200380271
West Bank and Gaza,2011,76.7625295096333
Post-demographic dividend,2011,96.8157227497381
French Polynesia,2011,91.1776472870622
Qatar,2011,97.3771995177836
Romania,2011,81.9226025450299
Russian Federation,2011,75.3343625770455
Senegal,2011,23.2712482600691
Singapore,2011,100.0
Sierra Leone,2011,7.41857077527122
San Marino,2011,100.0
Serbia,2011,74.7718405660157
Sub-Saharan Africa,2011,23.6380384198446
Sao Tome and Principe,2011,31.3977789056686
Suriname,2011,53.8710148524227
Slovak Republic,2011,98.5790412669083
Slovenia,2011,92.4653166370993
Sweden,2011,99.5478301562402
Chad,2011,5.83446366674926
Europe & Central Asia (IDA & IBRD countries),2011,78.4922010255137
Togo,2011,13.0996918887012
Tajikistan,2011,48.5248472386568
Turkmenistan,2011,83.5726695331961
Latin America & the Caribbean (IDA & IBRD countries),2011,64.8312841806048
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2011,54.6072364559713
Tonga,2011,29.4581177842193
Tunisia,2011,74.7203755912099
Tuvalu,2011,8.18987454094726
Tanzania,2011,8.03601984492205
Uganda,2011,9.1176342829255
Ukraine,2011,87.0901019247029
Upper middle income,2011,75.7429873786091
United States,2011,95.7230909010984
Uzbekistan,2011,68.0666927623743
Virgin Islands (U.S.),2011,97.9066049907356
Viet Nam,2011,51.8147388591393
World,2011,66.4265850190286
Samoa,2011,61.1588303273119
Zimbabwe,2011,28.0148002105616
Afghanistan,2012,21.1239963442836
Africa Western and Central,2012,22.9235013667019
Albania,2012,66.3808520347694
Andorra,2012,90.6399981887222
Armenia,2012,83.1928890340007
American Samoa,2012,88.7061849053156
Austria,2012,98.7743527023135
Azerbaijan,2012,66.1386443105831
Belgium,2012,99.6562942460374
Bangladesh,2012,55.3036924501787
Bulgaria,2012,95.9229402165542
Bahrain,2012,98.919324454004
Bosnia and Herzegovina,2012,88.7022929237708
Belarus,2012,91.5589142752632
Brazil,2012,79.5678671260293
Bhutan,2012,34.1660022880683
Central African Republic,2012,7.02456234088729
Canada,2012,98.65167709981
Central Europe and the Baltics,2012,90.9393733566684
Switzerland,2012,96.7000004487987
Chile,2012,97.2304063276018
Cote d'Ivoire,2012,28.7375709803376
"Congo, Dem. Rep.",2012,11.8821214729561
"Congo, Rep.",2012,42.4285807175505
Colombia,2012,71.8381237323737
Costa Rica,2012,79.6319515328466
Cyprus,2012,98.1839966639997
Czechia,2012,97.6355731996119
Germany,2012,99.8877153712737
Denmark,2012,97.593687158432
Dominican Republic,2012,43.9085944864059
Algeria,2012,75.867622968565
East Asia & Pacific,2012,71.2693373975161
Europe & Central Asia (excluding high income),2012,78.0154284031604
Europe & Central Asia,2012,90.7436446765882
Ecuador,2012,63.9977979252036
Euro area,2012,98.147371101435
Spain,2012,99.5983436745099
Estonia,2012,95.8873999502315
Ethiopia,2012,8.53826122202629
European Union,2012,96.6505082947688
Finland,2012,98.5751544267288
Fiji,2012,40.5733085775711
France,2012,98.4614905519153
United Kingdom,2012,99.9254205134276
Georgia,2012,66.6372193854258
Ghana,2012,28.1298113056641
Gibraltar,2012,100.0
"Gambia, The",2012,37.9171350352303
Guinea-Bissau,2012,21.3100808491234
Greece,2012,99.296445502863
Grenada,2012,89.4401735145831
Guatemala,2012,52.6763315477089
Guam,2012,99.059791733307
High income,2012,94.8872374951774
"Hong Kong SAR, China",2012,99.6114667393795
Honduras,2012,57.318109831384
Hungary,2012,87.0781782927788
IDA total,2012,30.7787134878022
IDA blend,2012,34.7010203262743
Indonesia,2012,27.4062128481355
IDA only,2012,28.2283124749025
Isle of Man,2012,96.6672319093368
Ireland,2012,95.0211573137157
"Iran, Islamic Rep.",2012,92.7325546935934
Iraq,2012,55.9719083510847
Iceland,2012,96.5779714701861
Israel,2012,99.6148437645277
Italy,2012,94.9728486329659
Jordan,2012,68.3241321250131
Japan,2012,98.2324606807493
Kazakhstan,2012,81.2478313374249
Kyrgyz Republic,2012,61.571822241818
Cambodia,2012,23.1521487304252
Kiribati,2012,12.2004627076224
"Korea, Rep.",2012,98.1005723976852
Kuwait,2012,100.0
Latin America & Caribbean (excluding high income),2012,63.6773955667648
Lao PDR,2012,14.5941781920226
Lebanon,2012,46.2017773742857
Latin America & Caribbean,2012,74.2566764080459
Least developed countries: UN classification,2012,26.3713825852872
Low income,2012,23.0053934998329
Liechtenstein,2012,100.0
Sri Lanka,2012,46.6635284571006
Lower middle income,2012,54.6041691094912
Low & middle income,2012,61.1041745398763
Lesotho,2012,20.3828074785916
Lithuania,2012,86.3826378165953
Luxembourg,2012,99.7764862682278
Latvia,2012,94.2770127926483
"Macao SAR, China",2012,99.9905383360522
St. Martin (French part),2012,96.6857235436532
Morocco,2012,59.4948214949835
Monaco,2012,100.0
Moldova,2012,67.335689452346
Madagascar,2012,15.2925667357711
"Middle East, North Africa, Afghanistan & Pakistan",2012,76.7673487640639
Mexico,2012,41.6795917218201
North Macedonia,2012,80.3434303448446
Malta,2012,99.9487547232468
Myanmar,2012,45.9844227449976
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2012,55.6047693427321
Montenegro,2012,84.4435562842963
Mongolia,2012,30.4405847355056
Northern Mariana Islands,2012,87.6927361452518
Malawi,2012,12.0292544123907
Malaysia,2012,93.420811210875
North America,2012,95.892161842466
New Caledonia,2012,93.7642606126034
Nigeria,2012,23.2016363518397
Nicaragua,2012,53.6538161414133
Netherlands,2012,99.9797038656982
Norway,2012,99.3659666376609
Nepal,2012,29.8626529684017
New Zealand,2012,91.2585726207991
OECD members,2012,90.8636790488978
Oman,2012,87.0961615828827
Pakistan,2012,40.4559675816411
Peru,2012,49.1075284045421
Philippines,2012,45.6688676217735
Palau,2012,78.2234817136566
Poland,2012,92.6569862717907
Puerto Rico (US),2012,87.2464521588333
"Korea, Dem. People's Rep.",2012,67.4865151670381
Portugal,2012,94.3637135468122
Paraguay,2012,59.5954947575113
West Bank and Gaza,2012,77.0900409425149
Post-demographic dividend,2012,97.019767225406
French Polynesia,2012,90.3263393037132
Qatar,2012,97.7229427969143
Romania,2012,81.926565196603
Russian Federation,2012,75.3986702075179
Senegal,2012,23.5792275619602
Singapore,2012,100.0
Sierra Leone,2012,7.65852483961428
San Marino,2012,100.0
Serbia,2012,74.7985525437393
Sub-Saharan Africa,2012,24.4499991564015
Sao Tome and Principe,2012,31.9358788902273
Suriname,2012,54.0662107041553
Slovak Republic,2012,98.8287238347395
Slovenia,2012,93.145360201197
Sweden,2012,99.569250436722
Chad,2012,5.86313031273531
Europe & Central Asia (IDA & IBRD countries),2012,79.0855875073204
Togo,2012,15.1638362286742
Tajikistan,2012,49.3680366304942
Turkmenistan,2012,85.353857981641
Latin America & the Caribbean (IDA & IBRD countries),2012,65.0772682559278
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2012,55.4130770650464
Tonga,2012,29.4703462608538
Tunisia,2012,75.1400318525442
Tuvalu,2012,8.24320639556964
Tanzania,2012,8.31895877725213
Uganda,2012,9.87610130353659
Ukraine,2012,89.5565480152031
Upper middle income,2012,76.2476164802225
United States,2012,95.8873853143814
Uzbekistan,2012,69.1172609785313
Virgin Islands (U.S.),2012,97.9360151244419
Viet Nam,2012,52.3719497976386
World,2012,67.0540457233657
Samoa,2012,61.2653959807699
Zimbabwe,2012,27.816599335063
Afghanistan,2013,22.0344697184414
Africa Western and Central,2013,23.7339454349158
Albania,2013,68.459832807363
Andorra,2013,90.6400019476396
Armenia,2013,83.1690226085512
American Samoa,2013,88.9358573061338
Austria,2013,98.9126418574916
Azerbaijan,2013,66.7258478584109
Belgium,2013,99.6646061190648
Bangladesh,2013,55.6668781318431
Bulgaria,2013,96.4462272904915
Bahrain,2013,98.917405842651
Bosnia and Herzegovina,2013,88.7976821002597
Belarus,2013,92.3110094176091
Brazil,2013,80.3830808932991
Bhutan,2013,38.0903976008666
Central African Republic,2013,6.91376367985524
Canada,2013,98.7072535526378
Central Europe and the Baltics,2013,91.1100483962919
Switzerland,2013,96.6999993228363
Chile,2013,97.6580967341943
Cote d'Ivoire,2013,31.5056813067325
"Congo, Dem. Rep.",2013,11.8193690047971
"Congo, Rep.",2013,43.0132402114745
Colombia,2013,72.065357493291
Costa Rica,2013,79.8145510989427
Cyprus,2013,98.4436533593412
Czechia,2013,97.7582259753032
Germany,2013,99.8907299827412
Denmark,2013,97.9905938239385
Dominican Republic,2013,44.0339925874748
Algeria,2013,76.2501426819848
East Asia & Pacific,2013,72.0806302593618
Europe & Central Asia (excluding high income),2013,78.6668077816591
Europe & Central Asia,2013,91.0384746679417
Ecuador,2013,64.4567910969441
Euro area,2013,98.168711145801
Spain,2013,99.5717164141287
Estonia,2013,96.2819422848043
Ethiopia,2013,8.95585542578493
European Union,2013,96.697822430171
Fragile and conflict affected situations,2013,29.2776800080628
Finland,2013,98.9722208481671
Fiji,2013,40.7033924697537
France,2013,98.5895541002839
United Kingdom,2013,99.9132910436684
Georgia,2013,66.8815675062965
Ghana,2013,29.8078021998615
Gibraltar,2013,100.0
"Gambia, The",2013,39.3776137224443
Guinea-Bissau,2013,21.5960541502346
Greece,2013,99.2651966719626
Grenada,2013,89.8113017976918
Guatemala,2013,53.1811310229224
Guam,2013,99.059791733307
High income,2013,94.9996913955306
"Hong Kong SAR, China",2013,99.7358432534113
Honduras,2013,59.0139222914966
Hungary,2013,88.5990544332302
IDA total,2013,31.2844210366633
IDA blend,2013,35.5440720047437
Indonesia,2013,27.7025394921243
IDA only,2013,28.5126259594551
Isle of Man,2013,96.6672319093368
Ireland,2013,95.110637383493
"Iran, Islamic Rep.",2013,92.8976900393932
Iraq,2013,56.4605406040938
Iceland,2013,97.1131695835632
Israel,2013,99.6005098506501
Italy,2013,94.7405678284453
Jordan,2013,70.4759772440932
Japan,2013,98.2797728951257
Kazakhstan,2013,82.9074979790564
Kyrgyz Republic,2013,63.356950071956
Cambodia,2013,23.7349912688168
Kiribati,2013,12.4201046827376
"Korea, Rep.",2013,98.2668853512521
Kuwait,2013,100.0
Latin America & Caribbean (excluding high income),2013,64.1723427416628
Lao PDR,2013,15.021489608001
Lebanon,2013,46.4286672111111
Latin America & Caribbean,2013,74.7521782000016
Least developed countries: UN classification,2013,26.5790174262958
Low income,2013,23.3493534657775
Liechtenstein,2013,100.0
Sri Lanka,2013,46.8622799469941
Lower middle income,2013,55.6880179328927
Low & middle income,2013,61.9429937763791
Lesotho,2013,21.2300947389349
Lithuania,2013,88.3536205960304
Luxembourg,2013,99.7237508144043
Latvia,2013,94.5574940718317
"Macao SAR, China",2013,99.9926862425231
St. Martin (French part),2013,96.6793947953617
Morocco,2013,62.5533641207181
Monaco,2013,100.0
Moldova,2013,69.8759820633143
Madagascar,2013,16.1408302762085
"Middle East, North Africa, Afghanistan & Pakistan",2013,76.9604612094228
Mexico,2013,41.842083990171
North Macedonia,2013,80.3520105759413
Malta,2013,99.931118095047
Myanmar,2013,47.3160815381986
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2013,56.4461092162177
Montenegro,2013,84.5334464206919
Mongolia,2013,31.2710632851545
Northern Mariana Islands,2013,88.271441885015
Malawi,2013,12.5342361256519
Malaysia,2013,93.4714987185083
North America,2013,96.0472915354629
New Caledonia,2013,94.4483677881421
Nigeria,2013,23.7916719327254
Nicaragua,2013,54.6316167767009
Netherlands,2013,99.9785206663731
Norway,2013,99.3116805559943
Nepal,2013,28.4325660047717
New Zealand,2013,92.2392853398606
OECD members,2013,90.9189589236852
Oman,2013,87.6055353168201
Pakistan,2013,41.4576946375675
Peru,2013,49.3975732778675
Philippines,2013,45.8846745595854
Palau,2013,79.4148311069078
Poland,2013,92.3521229835978
Puerto Rico (US),2013,90.0671301939352
"Korea, Dem. People's Rep.",2013,67.3101584417687
Portugal,2013,94.452350921808
Paraguay,2013,60.3329577140855
West Bank and Gaza,2013,77.4173248128759
Post-demographic dividend,2013,97.1241596483677
French Polynesia,2013,89.4750313203642
Qatar,2013,97.5792666389788
Romania,2013,81.9160913815374
Russian Federation,2013,75.4664724352823
Senegal,2013,23.8863832508195
Singapore,2013,100.0
Sierra Leone,2013,7.90237684735476
San Marino,2013,100.0
Serbia,2013,74.8210487862689
Sub-Saharan Africa,2013,25.2884418967405
Sao Tome and Principe,2013,32.4722065446524
Suriname,2013,54.2620481065857
Slovak Republic,2013,98.8643255731013
Slovenia,2013,93.8254037652948
Sweden,2013,99.590306408198
Chad,2013,5.89331093255252
Europe & Central Asia (IDA & IBRD countries),2013,79.3550756785317
Togo,2013,15.6048440091922
Tajikistan,2013,50.2095762757165
Turkmenistan,2013,87.146069105358
Latin America & the Caribbean (IDA & IBRD countries),2013,65.5653663145813
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2013,56.2584059594531
Tonga,2013,29.4702871247322
Tunisia,2013,75.5563361609356
Tuvalu,2013,8.29608637964451
Tanzania,2013,8.60599303483947
Uganda,2013,10.6563688377055
Ukraine,2013,89.5571972468318
Upper middle income,2013,76.7836838649066
United States,2013,96.0508053124029
Uzbekistan,2013,70.1788930957879
Virgin Islands (U.S.),2013,97.9360097296831
Viet Nam,2013,52.9262506540064
World,2013,67.7178734289408
Samoa,2013,61.5138417972115
Zimbabwe,2013,27.6182001665217
Afghanistan,2014,22.9443007139289
Africa Western and Central,2014,24.4646479996487
Albania,2014,70.5632610188294
Andorra,2014,90.6400003669046
Armenia,2014,83.1453480350589
American Samoa,2014,89.165529706952
Austria,2014,98.911030882148
Azerbaijan,2014,67.3096981175523
Belgium,2014,99.6729240850562
Bangladesh,2014,56.0454778209341
Bulgaria,2014,96.9233874006562
Bahrain,2014,98.9154872312981
Bosnia and Herzegovina,2014,88.8171849686973
Belarus,2014,92.4042254331142
Brazil,2014,81.1948027794409
Bhutan,2014,42.7610959855505
Central African Republic,2014,6.80476202389028
Canada,2014,98.7627063399284
Central Europe and the Baltics,2014,91.2741735968185
Switzerland,2014,96.6999973011694
Chile,2014,98.0877635800852
Cote d'Ivoire,2014,33.2507794211575
"Congo, Dem. Rep.",2014,11.7503722436099
"Congo, Rep.",2014,43.5985204056278
Colombia,2014,72.2881015066443
Costa Rica,2014,79.9860262766625
Cyprus,2014,98.7032591582429
Czechia,2014,97.8804430500681
Germany,2014,99.8937530093415
Denmark,2014,98.3875001402106
Dominican Republic,2014,44.1550220923269
Algeria,2014,76.6182319353339
East Asia & Pacific,2014,72.8851061715607
Europe & Central Asia (excluding high income),2014,79.1184480081129
Europe & Central Asia,2014,91.2008686576081
Ecuador,2014,64.9152564369809
Euro area,2014,98.1882514277655
Spain,2014,99.5449356902683
Estonia,2014,96.6754195825667
Ethiopia,2014,9.3904846134397
European Union,2014,96.7416419167289
Fragile and conflict affected situations,2014,29.5264759481407
Finland,2014,99.3692904700805
Fiji,2014,40.8336182750267
France,2014,98.7184468243982
United Kingdom,2014,99.9011626850927
Georgia,2014,67.1254394623702
Ghana,2014,31.5144995436995
Gibraltar,2014,100.0
"Gambia, The",2014,40.8551139704884
Guinea-Bissau,2014,21.8797984276954
Greece,2014,99.2334710112973
